horizon,feature_set,feature,coefficient,abs_coefficient
6min30s,total_depth+imbalance,imbalance_top5,0.6872275604571492,0.6872275604571492
6min30s,total_depth+imbalance,no_total_depth,-0.6723280841307119,0.6723280841307119
6min30s,total_depth+imbalance,imbalance_top3,-0.430975785800964,0.430975785800964
6min30s,total_depth+imbalance,imbalance_top1,0.2572528258129983,0.2572528258129983
6min30s,total_depth+imbalance,total_depth,0.040836047817265325,0.040836047817265325
6min30s,price+local_depth+total_depth,no_depth_top3,-4.601129190276377,4.601129190276377
6min30s,price+local_depth+total_depth,yes_depth_top3,-3.13079823810094,3.13079823810094
6min30s,price+local_depth+total_depth,yes_depth_top1,1.6303387385982058,1.6303387385982058
6min30s,price+local_depth+total_depth,no_depth_top1,1.584293510726404,1.584293510726404
6min30s,price+local_depth+total_depth,yes_total_depth,0.7937403622128701,0.7937403622128701
6min30s,price+local_depth+total_depth,no_depth_top5,-0.6262019323385217,0.6262019323385217
6min30s,price+local_depth+total_depth,total_depth,0.41410647286389646,0.41410647286389646
6min30s,price+local_depth+total_depth,spread,-0.28022395933758404,0.28022395933758404
6min30s,price+local_depth+total_depth,no_total_depth,0.1256585947255755,0.1256585947255755
6min30s,price+local_depth+total_depth,yes_depth_top5,-0.04013046512090861,0.04013046512090861
6min30s,price+local_depth+total_depth,best_yes_ask,-0.0133238394760431,0.0133238394760431
6min30s,price+local_depth+total_depth,best_no_bid,0.013323839476017316,0.013323839476017316
6min30s,price+local_depth+total_depth,midprice,-0.010062763839361905,0.010062763839361905
6min30s,price+local_depth+total_depth,best_yes_bid,-0.006808454957595029,0.006808454957595029
6min30s,price+local_depth+total_depth,best_no_ask,0.006808454957576218,0.006808454957576218
6min30s,price+local_depth+imbalance,no_depth_top3,-5.289115031664025,5.289115031664025
6min30s,price+local_depth+imbalance,yes_depth_top3,-3.4544559101555468,3.4544559101555468
6min30s,price+local_depth+imbalance,no_depth_top1,2.293384285011058,2.293384285011058
6min30s,price+local_depth+imbalance,yes_depth_top1,1.9320138765192088,1.9320138765192088
6min30s,price+local_depth+imbalance,no_depth_top5,0.4424496141898562,0.4424496141898562
6min30s,price+local_depth+imbalance,spread,-0.31951148116712497,0.31951148116712497
6min30s,price+local_depth+imbalance,imbalance_top1,0.12346109668428497,0.12346109668428497
6min30s,price+local_depth+imbalance,best_yes_ask,-0.05300481162624924,0.05300481162624924
6min30s,price+local_depth+imbalance,best_no_bid,0.05300481162619982,0.05300481162619982
6min30s,price+local_depth+imbalance,midprice,-0.04924202122911902,0.04924202122911902
6min30s,price+local_depth+imbalance,best_yes_bid,-0.045482056084903494,0.045482056084903494
6min30s,price+local_depth+imbalance,best_no_ask,0.04548205608487554,0.04548205608487554
6min30s,price+local_depth+imbalance,imbalance_top5,0.02475452814352956,0.02475452814352956
6min30s,price+local_depth+imbalance,imbalance_top3,-0.02146602402615841,0.02146602402615841
6min30s,price+local_depth+imbalance,yes_depth_top5,-0.010457201831300838,0.010457201831300838
6min30s,price+total_depth+imbalance,yes_total_depth,1.4214531611499537,1.4214531611499537
6min30s,price+total_depth+imbalance,no_total_depth,-1.0567825534021857,1.0567825534021857
6min30s,price+total_depth+imbalance,imbalance_top5,0.46195897674167596,0.46195897674167596
6min30s,price+total_depth+imbalance,imbalance_top3,-0.2810384301177313,0.2810384301177313
6min30s,price+total_depth+imbalance,imbalance_top1,0.2487045867641974,0.2487045867641974
6min30s,price+total_depth+imbalance,best_yes_ask,-0.10656540615017128,0.10656540615017128
6min30s,price+total_depth+imbalance,best_no_bid,0.10656540615016953,0.10656540615016953
6min30s,price+total_depth+imbalance,midprice,-0.10571620140566626,0.10571620140566626
6min30s,price+total_depth+imbalance,best_no_ask,0.10485510832242163,0.10485510832242163
6min30s,price+total_depth+imbalance,best_yes_bid,-0.10485510832242137,0.10485510832242137
6min30s,price+total_depth+imbalance,total_depth,-0.10325542047879296,0.10325542047879296
6min30s,price+total_depth+imbalance,spread,-0.06249354554393963,0.06249354554393963
6min30s,local_depth+total_depth+imbalance,no_depth_top3,-4.787255219264094,4.787255219264094
6min30s,local_depth+total_depth+imbalance,yes_depth_top3,-2.8703453367796543,2.8703453367796543
6min30s,local_depth+total_depth+imbalance,no_depth_top1,1.5566316752006526,1.5566316752006526
6min30s,local_depth+total_depth+imbalance,yes_depth_top1,1.4396944902431896,1.4396944902431896
6min30s,local_depth+total_depth+imbalance,yes_total_depth,0.744438058698856,0.744438058698856
6min30s,local_depth+total_depth+imbalance,total_depth,0.43984745859233804,0.43984745859233804
6min30s,local_depth+total_depth+imbalance,no_depth_top5,-0.3106185447695833,0.3106185447695833
6min30s,local_depth+total_depth+imbalance,no_total_depth,0.19593336367652042,0.19593336367652042
6min30s,local_depth+total_depth+imbalance,imbalance_top1,0.08407360589683652,0.08407360589683652
6min30s,local_depth+total_depth+imbalance,yes_depth_top5,-0.02396335436799541,0.02396335436799541
6min30s,local_depth+total_depth+imbalance,imbalance_top3,-0.0171636988317812,0.0171636988317812
6min30s,local_depth+total_depth+imbalance,imbalance_top5,-0.010195156418433965,0.010195156418433965
6min30s,price+local_depth+total_depth+imbalance,no_depth_top3,-4.7710978704493465,4.7710978704493465
6min30s,price+local_depth+total_depth+imbalance,yes_depth_top3,-2.9836381941936123,2.9836381941936123
6min30s,price+local_depth+total_depth+imbalance,no_depth_top1,1.8237307933575382,1.8237307933575382
6min30s,price+local_depth+total_depth+imbalance,yes_depth_top1,1.537228081632303,1.537228081632303
6min30s,price+local_depth+total_depth+imbalance,yes_total_depth,0.7858943493731905,0.7858943493731905
6min30s,price+local_depth+total_depth+imbalance,no_depth_top5,-0.5375519612200389,0.5375519612200389
6min30s,price+local_depth+total_depth+imbalance,total_depth,0.41482266450576466,0.41482266450576466
6min30s,price+local_depth+total_depth+imbalance,spread,-0.29885546251562506,0.29885546251562506
6min30s,price+local_depth+total_depth+imbalance,yes_depth_top5,-0.1466531283824105,0.1466531283824105
6min30s,price+local_depth+total_depth+imbalance,no_total_depth,0.13171362505124556,0.13171362505124556
6min30s,price+local_depth+total_depth+imbalance,imbalance_top1,0.12275547598582186,0.12275547598582186
6min30s,price+local_depth+total_depth+imbalance,imbalance_top5,0.06020643564190736,0.06020643564190736
6min30s,price+local_depth+total_depth+imbalance,imbalance_top3,-0.03945476585022532,0.03945476585022532
6min30s,price+local_depth+total_depth+imbalance,best_yes_ask,-0.01315558454488083,0.01315558454488083
6min30s,price+local_depth+total_depth+imbalance,best_no_bid,0.01315558454483764,0.01315558454483764
6min30s,price+local_depth+total_depth+imbalance,midprice,-0.009678927670514105,0.009678927670514105
6min30s,price+local_depth+total_depth+imbalance,best_yes_bid,-0.006209623784901095,0.006209623784901095
6min30s,price+local_depth+total_depth+imbalance,best_no_ask,0.006209623784872625,0.006209623784872625
7min,price,best_yes_bid,-0.06745572255351355,0.06745572255351355
7min,price,best_no_ask,0.06745572255351308,0.06745572255351308
7min,price,midprice,-0.06682927094136262,0.06682927094136262
7min,price,best_no_bid,0.0661923594025218,0.0661923594025218
7min,price,best_yes_ask,-0.06619235940252177,0.06619235940252177
7min,price,spread,0.0617076868662219,0.0617076868662219
7min,local_depth,no_depth_top3,-5.48018340481173,5.48018340481173
7min,local_depth,yes_depth_top3,-4.331934914657018,4.331934914657018
7min,local_depth,yes_depth_top1,1.9558496085029449,1.9558496085029449
7min,local_depth,no_depth_top1,1.891640918490278,1.891640918490278
7min,local_depth,no_depth_top5,1.255525101381744,1.255525101381744
7min,local_depth,yes_depth_top5,0.8090147120768477,0.8090147120768477
7min,total_depth,yes_total_depth,1.178397227934649,1.178397227934649
7min,total_depth,no_total_depth,-0.704176221606321,0.704176221606321
7min,total_depth,total_depth,0.027671058872557684,0.027671058872557684
7min,imbalance,imbalance_top5,0.47796829426140297,0.47796829426140297
7min,imbalance,imbalance_top1,0.2921032611072258,0.2921032611072258
7min,imbalance,imbalance_top3,-0.1821216532917756,0.1821216532917756
7min,price+local_depth,no_depth_top3,-4.982075593415379,4.982075593415379
7min,price+local_depth,yes_depth_top3,-3.850735677394574,3.850735677394574
7min,price+local_depth,yes_depth_top1,2.087127146106238,2.087127146106238
7min,price+local_depth,no_depth_top1,2.082075494178754,2.082075494178754
7min,price+local_depth,no_depth_top5,0.4090754235267078,0.4090754235267078
7min,price+local_depth,spread,-0.3172019601909595,0.3172019601909595
7min,price+local_depth,yes_depth_top5,0.16119903225427817,0.16119903225427817
7min,price+local_depth,best_yes_ask,-0.05598462173312108,0.05598462173312108
7min,price+local_depth,best_no_bid,0.05598462173308718,0.05598462173308718
7min,price+local_depth,midprice,-0.05224058691010115,0.05224058691010115
7min,price+local_depth,best_yes_bid,-0.048498989373921046,0.048498989373921046
7min,price+local_depth,best_no_ask,0.04849898937388941,0.04849898937388941
7min,price+total_depth,yes_total_depth,1.4530011592884577,1.4530011592884577
7min,price+total_depth,no_total_depth,-1.1040895446219205,1.1040895446219205
7min,price+total_depth,total_depth,-0.12129219534665393,0.12129219534665393
7min,price+total_depth,best_yes_ask,-0.12079139909991107,0.12079139909991107
7min,price+total_depth,best_no_bid,0.12079139909991042,0.12079139909991042
7min,price+total_depth,midprice,-0.12028975122148222,0.12028975122148222
7min,price+total_depth,best_no_ask,0.11977339960611685,0.11977339960611685
7min,price+total_depth,best_yes_bid,-0.11977339960611684,0.11977339960611684
7min,price+total_depth,spread,-0.030908699083442594,0.030908699083442594
7min,price+imbalance,imbalance_top5,0.31493250231673187,0.31493250231673187
7min,price+imbalance,imbalance_top1,0.28849074311109046,0.28849074311109046
7min,price+imbalance,best_yes_ask,-0.062372600946613344,0.062372600946613344
7min,price+imbalance,best_no_bid,0.062372600946612185,0.062372600946612185
7min,price+imbalance,midprice,-0.06215083181455157,0.06215083181455157
7min,price+imbalance,best_yes_bid,-0.06192137198329468,0.06192137198329468
7min,price+imbalance,best_no_ask,0.06192137198329377,0.06192137198329377
7min,price+imbalance,imbalance_top3,-0.04264086982758705,0.04264086982758705
7min,price+imbalance,spread,-0.012746038496427397,0.012746038496427397
7min,local_depth+total_depth,no_depth_top3,-4.503882840623688,4.503882840623688
7min,local_depth+total_depth,yes_depth_top3,-3.186918157606794,3.186918157606794
7min,local_depth+total_depth,yes_depth_top1,1.57272768432627,1.57272768432627
7min,local_depth+total_depth,no_depth_top1,1.4485733606349693,1.4485733606349693
7min,local_depth+total_depth,yes_total_depth,0.7100770914362129,0.7100770914362129
7min,local_depth+total_depth,total_depth,0.4408606606507296,0.4408606606507296
7min,local_depth+total_depth,no_depth_top5,-0.30233417532217993,0.30233417532217993
7min,local_depth+total_depth,no_total_depth,0.21932978946742063,0.21932978946742063
7min,local_depth+total_depth,yes_depth_top5,0.05355559163164955,0.05355559163164955
7min,local_depth+imbalance,no_depth_top3,-5.716995544040946,5.716995544040946
7min,local_depth+imbalance,yes_depth_top3,-4.21067089961274,4.21067089961274
7min,local_depth+imbalance,no_depth_top1,2.0467898213403957,2.0467898213403957
7min,local_depth+imbalance,yes_depth_top1,1.8717320342773778,1.8717320342773778
7min,local_depth+imbalance,no_depth_top5,1.2674125939974474,1.2674125939974474
7min,local_depth+imbalance,yes_depth_top5,0.8461447342151194,0.8461447342151194
7min,local_depth+imbalance,imbalance_top1,0.08898392668683676,0.08898392668683676
7min,local_depth+imbalance,imbalance_top3,-0.03959146595090172,0.03959146595090172
7min,local_depth+imbalance,imbalance_top5,-0.012018233677846235,0.012018233677846235
7min,total_depth+imbalance,yes_total_depth,1.1385264940709234,1.1385264940709234
7min,total_depth+imbalance,imbalance_top5,0.6536040963115615,0.6536040963115615
7min,total_depth+imbalance,no_total_depth,-0.6460498579757958,0.6460498579757958
7min,total_depth+imbalance,imbalance_top3,-0.40489805386530303,0.40489805386530303
7min,total_depth+imbalance,imbalance_top1,0.2609539729914451,0.2609539729914451
7min,total_depth+imbalance,total_depth,0.0493401059129694,0.0493401059129694
7min,price+local_depth+total_depth,no_depth_top3,-4.310773602395732,4.310773602395732
7min,price+local_depth+total_depth,yes_depth_top3,-3.370803839960546,3.370803839960546
7min,price+local_depth+total_depth,yes_depth_top1,1.6926631448155767,1.6926631448155767
7min,price+local_depth+total_depth,no_depth_top1,1.585855657372387,1.585855657372387
7min,price+local_depth+total_depth,yes_total_depth,0.765955209755,0.765955209755
7min,price+local_depth+total_depth,no_depth_top5,-0.7264164520299587,0.7264164520299587
7min,price+local_depth+total_depth,total_depth,0.4132098037990432,0.4132098037990432
7min,price+local_depth+total_depth,spread,-0.2961260168057588,0.2961260168057588
7min,price+local_depth+total_depth,no_total_depth,0.1419908505948958,0.1419908505948958
7min,price+local_depth+total_depth,yes_depth_top5,0.0563455313631459,0.0563455313631459
7min,price+local_depth+total_depth,best_yes_ask,-0.015438238605876162,0.015438238605876162
7min,price+local_depth+total_depth,best_no_bid,0.015438238605857506,0.015438238605857506
7min,price+local_depth+total_depth,midprice,-0.011986656992978028,0.011986656992978028
7min,price+local_depth+total_depth,best_yes_bid,-0.00854212142734873,0.00854212142734873
7min,price+local_depth+total_depth,best_no_ask,0.00854212142731642,0.00854212142731642
7min,price+local_depth+imbalance,no_depth_top3,-5.100989889372377,5.100989889372377
7min,price+local_depth+imbalance,yes_depth_top3,-3.7452325440292356,3.7452325440292356
7min,price+local_depth+imbalance,no_depth_top1,2.296535790395023,2.296535790395023
7min,price+local_depth+imbalance,yes_depth_top1,1.9982462672597692,1.9982462672597692
7min,price+local_depth+imbalance,no_depth_top5,0.40748280009970217,0.40748280009970217
7min,price+local_depth+imbalance,spread,-0.329679246303872,0.329679246303872
7min,price+local_depth+imbalance,imbalance_top1,0.11745910708848924,0.11745910708848924
7min,price+local_depth+imbalance,yes_depth_top5,0.10367350762486721,0.10367350762486721
7min,price+local_depth+imbalance,best_yes_ask,-0.05682436046409112,0.05682436046409112
7min,price+local_depth+imbalance,best_no_bid,0.05682436046404416,0.05682436046404416
7min,price+local_depth+imbalance,midprice,-0.05293466855499414,0.05293466855499414
7min,price+local_depth+imbalance,best_yes_bid,-0.04904768630230922,0.04904768630230922
7min,price+local_depth+imbalance,best_no_ask,0.04904768630225598,0.04904768630225598
7min,price+local_depth+imbalance,imbalance_top5,0.008028084795650755,0.008028084795650755
7min,price+local_depth+imbalance,imbalance_top3,-0.0008204679927644066,0.0008204679927644066
7min,price+total_depth+imbalance,yes_total_depth,1.4011237510723087,1.4011237510723087
7min,price+total_depth+imbalance,no_total_depth,-1.0325083993693167,1.0325083993693167
7min,price+total_depth+imbalance,imbalance_top5,0.42970384820603147,0.42970384820603147
7min,price+total_depth+imbalance,imbalance_top3,-0.25736217122209176,0.25736217122209176
7min,price+total_depth+imbalance,imbalance_top1,0.2541756263398751,0.2541756263398751
7min,price+total_depth+imbalance,best_yes_ask,-0.10878139249145924,0.10878139249145924
7min,price+total_depth+imbalance,best_no_bid,0.10878139249145767,0.10878139249145767
7min,price+total_depth+imbalance,midprice,-0.1077204715782419,0.1077204715782419
